"","TCGA-44-2655","TCGA-44-2657","TCGA-44-2665","TCGA-44-2668","TCGA-44-3396","TCGA-44-3398","TCGA-44-6144","TCGA-44-6776","TCGA-44-6778","TCGA-44-7659","TCGA-44-7660","TCGA-44-7661","TCGA-44-7662","TCGA-44-7667","TCGA-44-7670","TCGA-44-7671","TCGA-44-7672","TCGA-49-6742","TCGA-49-6743","TCGA-49-6744","TCGA-49-6745","TCGA-50-7109","TCGA-55-7283","TCGA-55-7570","TCGA-55-7574","TCGA-55-7576","TCGA-55-7724","TCGA-55-7725","TCGA-55-7726","TCGA-55-7903","TCGA-55-7910","TCGA-55-7911","TCGA-55-7914","TCGA-78-7163","TCGA-78-7540","TCGA-86-7711","TCGA-86-7713","TCGA-91-6835","TCGA-91-6836","TCGA-93-7348"
"hsa-mir-26a-2",500.294291,1026.720698,508.893138,828.234131,1188.42711,917.443755,6183.29924,5918.543452,8229.870658,3621.193756,3358.4407,4410.961239,4785.871634,4509.960719,4452.768293,4732.491963,3653.692512,5897.43954,4618.618981,5891.617932,6712.901245,5622.013002,4063.406821,3534.187596,4811.021452,4181.825521,5514.647363,8917.533691,3896.803717,3038.300536,5470.613476,4413.646014,6398.782282,5110.857497,4029.663993,3451.832943,4826.148972,4971.781859,5524.714797,3962.934077
"hsa-mir-26b",331.077104,371.228976,132.811904,327.585141,280.508634,173.218858,848.881425,706.320838,717.512606,447.185021,515.54831,512.899555,475.140548,550.69218,489.648484,569.176268,497.613834,579.514022,452.877998,425.69385,535.741925,580.029234,516.397508,476.786106,685.534344,545.230923,491.934484,781.277304,475.938428,375.672309,616.795063,658.514824,532.658806,657.49964,477.400025,424.61042,517.922181,634.510622,796.822141,419.780223
"hsa-mir-27a",735.726898,1139.646995,499.688352,1081.649051,941.114765,608.662312,2321.16259,1334.643974,1717.885623,1222.305723,1445.625329,1147.351168,1103.245169,1771.395714,1355.167483,1473.24131,996.898214,1344.505311,1270.110355,714.631434,1156.76318,1189.88467,1296.025658,1049.90333,1257.390278,1311.61516,1549.022479,1527.808595,827.879936,1173.243112,1378.704763,1530.40587,1225.895842,1682.86224,1151.984101,1447.005706,1314.049593,1467.157655,1571.290179,613.000554
"hsa-mir-27b",987.713361,1327.85749,716.658295,997.177411,1337.810406,1111.887059,2102.72232,2261.933349,1905.56906,1586.41817,1864.662012,1346.220358,1184.815066,1568.933118,1303.099599,1599.425707,1580.962794,1783.067537,1515.819359,1046.458191,1327.521557,1181.750251,1413.488794,1303.328272,1536.547924,1560.890911,1923.731616,1766.76363,1243.20793,1566.50392,1512.478701,1273.483481,1558.575277,1219.709477,1538.438013,1252.85051,1406.140269,2197.872098,1811.69839,934.679385
"hsa-mir-28",3062.463214,4973.949072,4030.381052,5822.362322,5020.938559,12331.402593,2036.376564,2206.242092,1623.456392,2685.622399,2541.063034,2051.47291,2068.625723,2565.894203,2226.29649,1926.043248,2480.342896,1560.167022,1812.169672,1750.179222,1714.374161,2084.896667,1849.0616,2520.699546,1972.839992,2474.200534,2175.223056,1571.495103,2336.817585,2728.92334,3195.067861,3514.175729,2405.14222,2617.810329,2209.266202,2281.240295,2429.155205,2639.777534,2658.309213,1384.7102
"hsa-mir-2861",5.517952,0,0,4.120568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-2909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-296",114.037669,61.00616,30.244295,51.507098,92.949606,41.079571,4.224848,2.395323,4.165995,2.512275,2.458895,1.503737,2.461868,2.127985,1.051876,0.961771,0.417636,0.273162,0.789215,1.316773,1.49788,1.581692,1.415219,2.328884,2.20429,0.956545,2.247131,2.64151,1.079575,0.450987,1.157214,1.451539,2.230253,1.108021,1.341388,2.164681,1.757456,1.58035,1.422534,0.319549
"hsa-mir-297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-299",0,7.78802,1.314969,4.120568,6.639258,11.639212,0.938855,1.9462,0.961384,0.837425,3.483435,1.75436,1.312996,2.431983,2.980317,0.769417,2.088182,5.599829,1.315359,0.752442,0.898728,2.259561,1.100726,2.328884,1.417044,2.1044,0.374522,0.812772,0.30845,0.450987,0.231443,0,0.929272,0.664813,0.670694,1.165597,0.702982,3.1607,2.23541,0.213032
"hsa-mir-29a",6406.341966,11425.026025,3572.771719,7456.16746,11824.517782,7759.246327,18485.273198,14643.656796,13357.142888,11876.530708,16060.067525,13388.896408,11546.982127,12444.913682,9288.94555,12072.345978,13856.759885,12352.676691,9195.672628,9109.246435,10451.411253,15423.083537,8448.068242,12629.538889,10721.196615,14853.238184,15296.784243,19214.951433,9177.777037,8707.434704,15216.438364,12076.319981,17206.960992,18583.949208,10724.397864,9940.879243,11443.672492,14558.779053,14111.738403,5881.290286
"hsa-mir-29b-1",5.517952,19.470051,19.72454,18.542555,13.278515,13.008531,276.649283,157.49248,148.15989,202.489397,215.153309,130.449166,148.204461,191.974668,146.561451,127.338523,115.058843,120.328035,77.737699,69.22463,107.148385,262.560954,156.145775,230.982967,171.61976,200.683241,168.160322,170.478975,88.525165,162.129886,175.2022,121.929269,216.892124,240.662153,126.492898,175.172612,158.171009,133.737139,140.221188,60.075119
"hsa-mir-29b-2",95.644497,116.820307,134.126874,135.978738,119.506637,31.494338,283.221268,167.073772,154.889575,229.119516,228.472323,144.108109,162.319172,216.598498,153.924586,141.765093,120.696935,127.293676,87.734425,72.798727,116.73482,290.579507,165.895058,250.037474,207.518205,217.135824,161.606189,172.917291,89.60474,161.678899,184.922798,128.703118,226.3707,255.952843,154.39377,193.48914,185.587317,134.922402,155.056183,75.732996
"hsa-mir-29c",176.574456,223.256587,143.331659,168.94328,157.682368,124.608032,7285.827999,3858.416057,4810.442933,3706.443635,3603.715472,2503.220503,2902.050145,3695.398369,2868.817684,3223.857469,2791.690872,4347.652688,3371.00126,3816.195817,4225.321171,3834.248568,2675.706453,3420.072272,3036.567605,4187.947412,5903.401071,6175.646581,2287.002902,1965.853056,4235.866135,2690.185468,7684.89496,4279.62017,3221.209385,2677.709868,3604.717292,2847.988678,3410.626368,1406.97208
"hsa-mir-300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-301a",0,0,1.314969,0,0,0,3.285993,1.347369,3.097792,2.67976,2.663803,1.75436,2.133619,3.191978,3.506255,1.731188,1.461728,1.09265,0.657679,0.376221,0.699011,1.355736,2.358698,1.905451,2.36174,3.252255,1.310827,0.812772,1.079575,5.862833,2.777314,0,1.858544,4.21048,4.024164,2.830736,2.108947,1.975438,3.251506,0.958646
"hsa-mir-301b",0,1.298003,0,0,0,1.369319,0.156476,0,0.213641,0.33497,0,0.125311,0.164125,0.303998,0.350625,0,0.208818,0,0,0,0,0,0,0.211717,0,0.191309,0.187261,0,0,1.352961,0.462886,0,0,0,0,0,0,0,0,0
"hsa-mir-302a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-302b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-302c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-302d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-302e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-302f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3064",0,0,1.314969,0,0,1.369319,0,0.299415,0.427282,0,0.614724,0,0.164125,0.303998,0.350625,0.192354,0.417636,0.273162,0.131536,0.18811,0.099859,0.451912,0.314493,0,0.314899,0.191309,0.561783,0,0,0.225494,0.462886,0,0.371709,0.443208,0,0.999083,0.175746,0.790175,0.203219,0
"hsa-mir-3065",18.393172,37.642099,22.354479,61.808517,61.413133,3.423298,211.242382,94.465547,122.095714,100.993471,107.576655,83.708014,221.89638,254.902232,134.114246,130.416191,117.355843,63.646838,69.319403,47.780043,62.21197,299.61775,119.035601,147.56657,152.568392,135.44684,146.625314,90.217717,80.968138,54.343953,177.748071,272.405471,94.599907,141.826683,122.87115,150.362043,223.196868,147.960291,185.742269,86.065065
"hsa-mir-3074",31.268393,49.32413,35.504172,45.326246,73.031834,43.818209,3.129517,1.047954,2.56369,1.842335,1.434355,0.87718,2.790117,2.735981,1.051876,1.923543,1.670546,0.682906,0.920751,1.128662,1.198304,2.033605,2.515944,1.2703,4.251132,3.060946,1.872609,0.812772,1.079575,2.254936,1.388657,3.386924,2.044399,1.329625,2.28036,1.665139,2.460438,0.790175,2.23541,1.38471
"hsa-mir-30a",25947.248381,29493.233508,17556.155766,27072.13054,36854.518928,5547.796081,88908.945614,68166.997121,60496.343111,61388.621704,48210.324039,38476.614387,76104.22171,58882.263593,41347.860448,77874.431521,70547.984967,25328.573388,47724.501805,52840.025079,52595.577258,81046.149494,74802.789301,44275.899097,95740.20862,75115.794613,76884.659621,46465.172304,70381.207249,13912.728572,73127.361584,68904.06876,55748.152375,40506.808789,95490.333689,55685.741665,71370.274114,37459.831942,72108.44097,60779.723923
"hsa-mir-30b",130.591524,381.613003,105.197548,148.340441,278.848819,78.735845,1318.934844,1076.547933,743.042681,756.027409,615.543372,550.117041,590.84835,589.603911,296.103219,702.862482,714.575972,388.84667,308.58315,262.790238,558.609567,634.936559,536.839553,547.711215,1017.594962,789.341329,582.381517,866.212002,729.947045,246.915473,478.855154,521.102473,460.175577,845.6416,927.972288,366.8301,507.553193,550.356971,845.594728,410.939381
"hsa-mir-30c-1",3.678634,3.89401,2.629939,12.361703,0,2.738638,1.095331,0.748538,1.922767,0.33497,0.819632,0.751868,0.328249,0.759995,1.402502,0.577063,0.417636,1.229231,0.789215,0,0.79887,0.677868,1.100726,1.905451,0.629797,1.530473,0.936305,1.625544,1.079575,0.450987,0.462886,0.483846,1.67269,0.221604,0.670694,0.832569,1.230219,1.382806,0.203219,0.532581
"hsa-mir-30c-2",1087.036492,1182.481108,925.738421,1250.592332,2290.543871,920.867053,824.940621,742.849512,564.866259,512.671666,603.453805,427.061247,555.397449,514.820429,376.045828,627.844318,582.602852,342.1359,333.574965,329.757543,397.837061,533.482284,667.983134,600.640401,857.626451,692.347617,581.445213,614.658997,522.360161,209.258045,554.53695,478.040152,387.320639,500.825476,641.720067,418.61592,457.992943,542.850308,685.254848,490.719992
"hsa-mir-30d",45515.744556,35896.284335,46090.990619,33201.475163,49913.938623,10137.068836,25901.602047,14660.873179,19056.545163,16417.55223,15069.337764,11651.453863,25225.285552,18592.055046,14420.349461,25691.412594,14536.254394,8482.785033,12134.315485,12365.061351,15173.729173,18798.867237,21949.881766,16472.409497,28998.071246,22072.478216,19347.800115,19763.369494,10432.706069,7901.295145,13979.839481,14987.623211,15344.885425,15109.638674,21564.959938,13884.594218,20735.516281,9308.26292,13464.28231,18975.855554
"hsa-mir-30e",2814.155386,4375.569499,1997.43844,4973.525352,5299.787378,4672.116556,10358.856994,8530.792774,10910.955799,7457.438286,8322.539809,7376.706115,7579.107208,9024.025409,10623.601443,10762.990501,9654.710709,10766.42266,12608.896902,12391.396808,11728.903601,8119.731411,7790.620624,9376.722845,9059.004133,10089.450394,10649.904066,14390.538681,8106.530011,7344.325995,11386.985786,14807.632385,14771.896208,11439.873242,8414.661694,6749.140996,8899.579687,11108.281845,12326.661718,5990.043295
"hsa-mir-31",0,1.298003,2.629939,2.060284,0,0,0,1.047954,0.534102,0,5.327606,0.250623,0,0.759995,1.051876,0.384709,0.417636,0.136581,0,0.18811,0.199717,0.225956,0.786233,0.211717,0.314899,0,0,0.609579,0.154225,9.019743,0,0,0,0.664813,0.268278,0.333028,0.351491,3.753332,1.016096,0.213032
"hsa-mir-3115",0,0,0,0,0,0,0,0,0,0,0,0,0,0.151999,0,0,0,0,0.131536,0,0,0,0.157247,0,0.157449,0,0.187261,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-3116-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3116-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18811,0,0,0,0,0,0,0.187261,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3117",0,1.298003,2.629939,0,1.659814,0,1.408283,1.646784,0.854563,0.502455,0,0.751868,0.164125,0.607996,0.175313,0.192354,2.297,0.409744,1.052287,0.752442,0.499293,0,0.47174,0.211717,1.731943,0.382618,0.374522,0.406386,0.462675,0.676481,0.231443,0,0.371709,1.108021,1.609666,0.832569,0.527237,0,1.016096,0.319549
"hsa-mir-3118-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3118-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3118-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3118-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3118-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3118-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3119-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3119-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3122",0,0,0,0,0,0,0,0,0,0,0.204908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3124",0,0,0,0,3.319629,0,0,0,0,0,0,0,0,0.151999,0,0.192354,0.208818,0.136581,0,0,0,0,0.157247,0,0,0,0.187261,0.203193,0,0.225494,0,0,0,0,0,0,0,0.395088,0,0.106516
"hsa-mir-3125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0.225956,0,0,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0,0.203219,0
"hsa-mir-3126",0,0,0,0,0,0,0.156476,0,0.10682,0,0,0,0.164125,0,0,0,0,0,0,0,0,0,0,0,0,0.382618,0.374522,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-3127",18.393172,23.364061,28.929326,49.446814,41.49536,41.079571,2.347138,1.646784,1.602306,1.67485,0.819632,0.87718,1.148872,2.279984,1.753127,1.731188,2.088182,1.229231,0.394608,0.564331,1.098446,1.355736,1.100726,1.693734,1.574493,1.913091,0.749044,1.219158,0.771125,2.931417,1.851542,1.935385,2.601962,1.329625,0.536555,0.999083,1.230219,1.185263,2.641848,0.532581
"hsa-mir-3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18811,0.099859,0,0,0,0,0,0.187261,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3129",0,0,0,0,0,0.68466,0,0,0,0.167485,0,0,0.164125,0.303998,0.175313,0.192354,0,0.409744,0,0,0.199717,0,0,0,0.314899,0,0,0,0.154225,0.225494,0,0,0,0,0.134139,0.333028,0.351491,0.790175,0,0.426065
"hsa-mir-3130-1",16.553855,5.192014,6.574847,24.723407,19.917773,19.170467,5.007227,3.293569,11.002501,8.374251,5.942329,2.631539,7.713853,5.167964,9.642201,2.308251,0,3.687692,3.946076,6.960085,8.088555,9.264199,6.447107,1.905451,7.557567,6.695818,7.864959,4.063861,2.15915,8.117769,7.869055,8.709234,6.319051,5.318501,2.682776,5.161931,5.975349,2.765613,6.096573,4.047614
"hsa-mir-3130-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3131",5.517952,0,0,4.120568,0,21.224445,0.469428,0,0,0.502455,0,0,0,0.151999,0,0,0,0.136581,0,0,0.099859,0.225956,0,0,0,0,0.187261,0,0,0,0.462886,0,0.371709,0,0,0,0,0,0,0
"hsa-mir-3132",0,0,0,0,0,0,0,0,0.10682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157449,0,0,0,0,0.225494,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3135a",0,1.298003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192354,0.417636,0,0,0.18811,0,0,0,0.211717,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0,0.203219,0.106516
"hsa-mir-3135b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3136",0,0,1.314969,0,0,0,0.312952,0,0.213641,0.167485,0.204908,0,0,0.151999,0,0.192354,0.208818,0.136581,0,0,0,0,0,0.211717,0.157449,0,0,0,0,0.450987,0,0,0,0.221604,0,0,0,0,0.203219,0
"hsa-mir-3137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3138",9.196586,3.89401,0,0,1.659814,1.369319,0.312952,0,0,0,0,0,0,0,0,0,0,0,0.131536,0,0.099859,0,0,0,0,0,0,0,0,0,0.231443,0,0,0,0.134139,0,0,0,0,0
"hsa-mir-3139",0,0,0,0,0,0,0.156476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0.197544,0.203219,0
"hsa-mir-3140",0,0,0,0,0,0,0,0,0.213641,0,0,0.125311,0.656498,0.151999,0.525938,0,0,0,0.131536,0,0.099859,0,0.157247,0,0.157449,0.191309,0,0,0,0,0,0,0.185854,0,0,0.166514,0,0,0.203219,0
"hsa-mir-3141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3143",0,0,0,0,0,0.68466,0.156476,0,0.213641,0,0,0.125311,0,0,0.525938,0,0,0,0,0,0,0,0,0,0,0.191309,0.187261,0,0,0,0,0,0.185854,0,0,0,0,0,0,0.106516
"hsa-mir-3144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18811,0,0,0.157247,0,0,0,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0.106516
"hsa-mir-3145",0,0,0,0,0,0,0.156476,0,0,0.167485,0,0.125311,0,0,0,0,0,0,0,0,0,0,0.157247,0,0.157449,0,0.374522,0,0,0.225494,0.231443,0,0,0,0,0,0,0,0,0
"hsa-mir-3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-3147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3149",0,0,0,0,0,0,0,0,0,0,0,0,0,0.151999,0,0.192354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166514,0.175746,0,0,0
"hsa-mir-3150a",0,0,2.629939,0,0,1.369319,0.156476,0,0.213641,0,0,0,0,0.151999,0,0,0.208818,0,0,0,0,0,0.157247,0.211717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3150b",12.875221,46.728123,5.259877,6.180852,4.979443,64.357995,0.469428,0.299415,0.427282,0.167485,0.204908,0.250623,0.492374,1.063993,0.350625,0,0.208818,0.409744,0.131536,0.564331,0.199717,0,0,0.211717,0.787247,0.573927,0,0.812772,0.92535,0.676481,0.925771,2.419232,0.371709,0.443208,0.268278,0.499542,0.351491,0.987719,1.016096,0.213032
"hsa-mir-3151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3152",0,0,0,0,0,0,0,0,0,0,0.204908,0,0,0,0,0,0.417636,0,0.131536,0.18811,0.099859,0,0,0.211717,0,0,0,0,0,0,0,0,0,0,0.268278,0.333028,0,0.592631,0,0
"hsa-mir-3153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3154",23.911124,1.298003,5.259877,6.180852,4.979443,1.369319,0.156476,0.299415,0.10682,0.167485,0.204908,0.125311,0.492374,0.151999,0,0.192354,0,0.273162,0.394608,0,0.199717,0.903824,0.157247,0.211717,0.157449,0.191309,0.374522,0.812772,0.30845,0,0.462886,0.967693,0.371709,0.221604,0.268278,0.166514,0,0.197544,0.406438,0.532581
"hsa-mir-3155a",0,6.490017,0,2.060284,0,1.369319,0,0,0.10682,0,0,0,0,0.303998,0.175313,0,0,0.136581,0.131536,0,0.099859,0,0,0,0.157449,0,0.561783,0,0,0,0,0,0.371709,0,0,0,0.175746,0,0,0
"hsa-mir-3155b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-3156-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3156-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3156-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3157",1.839317,1.298003,0,4.120568,4.979443,2.053979,0.782379,0.299415,0.427282,0.502455,0.204908,0.125311,0.820623,0,0,0,0.208818,0.273162,0.263072,0,0.299576,0,0.157247,0.211717,0.472348,0.382618,0,0.609579,0,0.225494,0,0,0.185854,0.664813,0.268278,0,0,0.395088,0,0.213032
"hsa-mir-3158-1",0,0,1.314969,0,1.659814,0.68466,0,0,0,0.167485,0,0,0,0,0,0,0,0,0,0.18811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-3158-2",0,0,1.314969,0,0,1.369319,0.312952,0,0,0.167485,0.409816,0.501246,0.820623,0.151999,0.350625,0,0,0.273162,0.263072,0.376221,0.199717,0.451912,0.157247,0.211717,0.314899,0,0,0,0,0,0,0,0.743418,0.221604,0.134139,0,0.702982,0.790175,0.406438,0.106516
"hsa-mir-3159",0,0,0,0,0,0,0,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-3160-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106516
"hsa-mir-3160-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3161",0,0,0,4.120568,0,0,0,0,0.10682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203219,0
"hsa-mir-3162",1.839317,0,0,0,0,2.053979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3163",0,0,0,0,0,0,0,0,0.320461,0,0,0.250623,0,0,0,0.192354,0.208818,0.136581,0.131536,0,0,0,0,0.423433,0,0,0.187261,0,0.154225,0,0,0,0,0,0,0.166514,0,0,0,0.106516
"hsa-mir-3164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-3165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-3166",0,0,0,0,0,0,0,0,0,0,0,0,0.164125,0,0,0.192354,0,0.136581,0,0,0,0,0,0,0,0,0.187261,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-3167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
